Date,Open,High,Low,Close,Volume
2020-05-05,71.51107864559646,72.95070443444331,71.36566047976115,72.11698150634766,147751200
2020-05-06,72.81984880576161,73.49361268962589,72.43449536031221,72.86105346679688,142333600
2020-05-07,73.48878193571036,73.96138935368272,73.18583035913288,73.61480712890625,115215200
2020-05-08,74.27581328278134,75.42042272236431,73.94773843502071,75.36695861816406,133838400
2020-05-11,74.8736214980084,77.04862158939132,74.66462279176794,76.55287170410156,145946400
2020-05-12,77.2381835420649,77.69019956686239,75.5565080151993,75.67801666259766,162301200
2020-05-13,75.85784476081635,76.78131490249868,73.68526961866718,74.76426696777344,200622400
2020-05-14,74.0011951417901,75.28432609802991,73.27700096934342,75.22357177734375,158929200
2020-05-15,72.99024308175176,74.8250206182074,72.95621710200552,74.77884674072266,166348400
2020-05-18,76.10573008655975,76.91497442156756,75.41312930756065,76.54072570800781,135178400
2020-05-19,76.55772557449362,77.40585342154391,76.0668333890782,76.09842681884766,101729600
2020-05-20,76.95871635566236,77.6488845938643,76.91983269792289,77.57841491699219,111504800
2020-05-21,77.43988355018321,77.98181472796601,76.76186329555514,77.0000228881836,102688800
2020-05-22,76.73756083121987,77.57840592683334,76.6354977307433,77.49578094482422,81803200
2020-05-26,78.61607981377851,78.79591020427941,76.91495907592241,76.97085571289062,125522000
2020-05-27,76.82747651889329,77.45202521130052,76.0862694610132,77.30621337890625,112945200
2020-05-28,76.98057986946539,78.60150836399505,76.7035440312258,77.34024810791016,133560800
2020-05-29,77.58325985255884,78.0449911609041,76.90767216991519,77.26490783691406,153532400
2020-06-01,77.21873094429264,78.33661177403135,77.08749955314255,78.21510314941406,80791200
2020-06-02,77.9477804464378,78.60149742135009,77.50548728566115,78.57719421386719,87642800
2020-06-03,78.89799500589793,79.27224371259338,78.32447033961016,79.00978088378906,104491200
2020-06-04,78.83237798726375,79.13128449132041,77.95508176147044,78.32933044433594,87560400
2020-06-05,78.57962969607472,80.62097312386399,78.55046881252456,80.56021881103516,137250400
2020-06-08,80.25645380649277,81.07056314819836,79.54441498185327,81.03653717041016,95654400
2020-06-09,80.71574880080514,83.98918386938145,80.68415537333125,83.59549713134766,147712400
2020-06-10,84.54571739149566,86.21524505993106,84.10585667073434,85.74622344970703,166651600
2020-06-11,84.88837183058858,85.31365210238673,81.52744586006406,81.62950897216797,201662400
2020-06-12,83.77292472564989,84.52141475338468,81.22124305210475,82.33425903320312,200146000
2020-06-15,80.9855222119288,84.0062257316245,80.82269734370952,83.35250854492188,138808800
2020-06-16,85.41084628969108,85.83370137590062,83.77291228895632,85.56151580810547,165428800
2020-06-17,86.30760017697472,86.3683545073001,85.32095044579455,85.44245910644531,114406400
2020-06-18,85.39870363740545,85.89446096739049,84.86649519851686,85.47647094726562,96820400
2020-06-19,86.18364717992426,86.65023617971444,83.87740827164068,84.98799896240234,264476000
2020-06-22,85.3817040287766,87.3550034738647,85.33553014482946,87.21162414550781,135445200
2020-06-23,88.4582867176972,90.49477263698164,88.03786416864946,89.0731201171875,212155600
2020-06-24,88.70129157263592,89.62232897813153,87.12653720580805,87.50078582763672,192623200
2020-06-25,87.65635714140345,88.70132873255437,86.89571168374631,88.66244506835938,137522400
2020-06-26,88.55792002381165,88.77906661891221,85.78994989080277,85.93819427490234,205256800
2020-06-29,85.84587048738963,88.01358830044855,85.36712605808324,87.91880798339844,130646000
2020-06-30,87.50566045318362,88.93946836335702,87.48622233361435,88.65270233154297,140223200
2020-07-01,88.73047333907931,89.27482970528494,88.43642448943781,88.48502349853516,110737200
2020-07-02,89.39391322261687,90.03061734729651,88.37081248982172,88.48502349853516,114041600
2020-07-06,89.91639461248228,91.32103421004693,89.88480117911871,90.85201263427734,118655600
2020-07-07,91.2311060890885,92.0111893796949,90.45831301928035,90.57009887695312,112424400
2020-07-08,91.54945284952733,92.7110749334306,91.46196278865938,92.67948150634766,117092000
2020-07-09,93.57380627647132,93.62727037791086,92.0282198433449,93.07805633544922,125642800
2020-07-10,92.67221565599948,93.2992044388239,92.05981473407041,93.24087524414062,90257200
2020-07-13,94.54830204332501,97.16317034048585,92.59687358818513,92.81072998046875,191649200
2020-07-14,92.19102638698895,94.53857406439258,91.25541584676947,94.34659576416016,170989200
2020-07-15,96.22511971933456,96.47542722006055,93.79494692925732,94.99545288085938,153198000
2020-07-16,93.86542173959128,94.68438876337166,93.22628512469839,93.8265380859375,110577600
2020-07-17,94.27855494560396,94.43408214536427,93.16309912532118,93.6369857788086,92186800
2020-07-20,93.72447392303613,95.74880452196625,93.37938613595313,95.61028289794922,90318000
2020-07-21,96.4025235355618,96.47785829760365,94.04039532290807,94.29070281982422,103433200
2020-07-22,93.99179351166632,95.2384733817586,93.90431084808745,94.55559539794922,89001600
2020-07-23,94.2882680485315,94.36603535470661,89.44007797032316,90.25175476074219,197004400
2020-07-24,88.44614547198108,90.37327079762859,86.6551018188381,90.02818298339844,185438800
2020-07-27,91.09259829217558,92.2542206187511,90.8690265429245,92.16187286376953,121214000
2020-07-28,91.73172785652534,91.90913313088771,90.64300783304508,90.64787292480469,103625600
2020-07-29,91.1314746598381,92.57014013630604,91.09502355323384,92.38544464111328,90329200
2020-07-30,91.5567407848433,93.60780678551026,91.14847362110889,93.50331115722656,158130000
2020-07-31,100.01133514701584,103.4427380109372,98.00886768351042,103.29206848144531,374336800
2020-08-03,105.17787905542978,108.51936675829901,104.87897253825906,105.89478302001953,308151200
2020-08-04,106.08432365144441,107.69552926335136,105.36012955059792,106.6019515991211,173071600
2020-08-05,106.32249256981191,107.30914213352884,105.855896128936,106.98835754394531,121776800
2020-08-06,107.32126827964392,111.21683419272892,106.73073818870931,110.72107696533203,202428800
2020-08-07,110.24147880055945,110.69917615288762,107.40522480472758,108.2037582397461,198045600
2020-08-10,109.65230174824191,110.79654500696687,107.12036728027815,109.7764663696289,212403600
2020-08-11,109.03882559792697,109.53790628694743,106.25125778841227,106.51175689697266,187902400
2020-08-12,107.60487346037331,110.30966741081477,107.41011206954046,110.05160522460938,165598000
2020-08-13,111.4344186850555,113.00470916588479,110.94507089779177,111.99923706054688,210082000
2020-08-14,111.82395872639943,111.98950664875923,110.08568325260936,111.89942932128906,165565200
2020-08-17,113.02418165118854,113.04852867975069,110.97915755635789,111.60726928710938,119561600
2020-08-18,111.3589235847416,112.96329360887643,111.02295397965791,112.53724670410156,105633600
2020-08-19,112.94628453517508,114.09539455025546,112.58353829409737,112.67848205566406,145538000
2020-08-20,112.71986303729176,115.2931886914799,112.7028193742301,115.17876434326172,126907200
2020-08-21,116.14042650285538,121.59870129234525,116.12825670148469,121.11422729492188,338054800
2020-08-24,125.32841718543504,125.41363550271217,120.69303108379322,122.5627670288086,345937600
2020-08-25,121.43315477540806,121.90302204479713,119.83121363784042,121.55731201171875,211495600
2020-08-26,122.87681730695134,123.66804740538558,121.8080444692864,123.2103500366211,163022400
2020-08-27,123.8141318298438,124.14766458561553,120.5907768320979,121.73745727539062,155552400
2020-08-28,122.71371757611423,123.13246125062976,121.31628565950032,121.54026794433594,187630000
2020-08-31,124.24017021395687,127.57063853613053,122.70153019505685,125.66194152832031,225702700
2020-09-01,129.28454878420325,131.27115314665346,127.11293080171876,130.66737365722656,151948100
2020-09-02,133.98812570206806,134.36791557513135,123.67535734483123,127.96016693115234,200119000
2020-09-03,123.58771183000317,125.46718052250692,117.34551135279557,117.71556091308594,257599600
2020-09-04,116.92677914209935,120.46174947786696,107.98709503336387,117.7934799194336,332607200
2020-09-08,110.96698542167366,115.87504793239557,109.7302350684399,109.86656951904297,231366600
2020-09-09,114.19034473779914,116.02112702129683,112.24270116526816,114.24877166748047,176940500
2020-09-10,117.20916958731428,117.34550401835627,109.55493113746954,110.51901245117188,182274400
2020-09-11,111.57076060821522,112.21348654678461,107.12039538792202,109.06803894042969,180860300
2020-09-14,111.71683492125261,112.89515837432545,109.84709890131904,112.34008026123047,140150100
2020-09-15,115.23232135411556,115.71923219486175,110.6358818287243,112.5153579711914,184642000
2020-09-16,112.21347910439461,112.96331855332305,109.10698546668381,109.19462585449219,154679000
2020-09-17,106.84771238414066,109.26278591004208,105.86415043956644,107.45147705078125,178011000
2020-09-18,107.50992424081115,107.97735452695603,103.31274738543307,104.0431137084961,287104900
2020-09-21,101.80331518421332,107.30540893869026,100.40100964447095,107.19828796386719,195713800
2020-09-22,109.73024617645395,109.90553440635527,106.30239653909264,108.88301849365234,183055400
2020-09-23,108.69799408278124,109.17516469365749,103.97495231814074,104.3157958984375,150718700
2020-09-24,102.41683403022385,107.36385041762158,102.25128611202055,105.38699340820312,167743300
2020-09-25,105.59147885116779,109.49650563867307,104.851372337576,109.34069061279297,149981400
2020-09-28,111.99923269077127,112.30111503190352,109.82760709095112,111.9505386352539,137672400
2020-09-29,111.55128945340192,112.29138866733861,110.5969408264079,111.10332489013672,99382200
2020-09-30,110.8111882035102,114.19035118127651,110.64564027362456,112.77830505371094,142675200
2020-10-01,114.56040549923848,114.63831303284829,112.7977902719268,113.73265838623047,116120400
2020-10-02,109.93474616838205,112.34982758405464,109.28228732318307,110.06134033203125,144712000
2020-10-05,110.9280312426724,113.59630056815382,110.57745484315866,113.45022583007812,106243800
2020-10-06,112.67116282600794,113.08017356879807,109.31148107875158,110.19766235351562,161498200
2020-10-07,111.61944100062698,112.52509543882869,111.14226303933226,112.06739807128906,96849000
2020-10-08,113.20678738058209,113.35286214055573,111.59023958163668,111.96029663085938,83477200
2020-10-09,112.26218241086576,113.93715719252894,111.91160594820737,113.90794372558594,100506900
2020-10-12,116.91702744282793,121.90299707303168,116.15744772819468,121.14341735839844,240226800
2020-10-13,121.99064438590798,122.10750566774655,116.5177710390298,117.9298095703125,262330500
2020-10-14,117.83241231641986,119.80926895413836,116.48854119773992,118.01744079589844,150712000
2020-10-15,115.61211517826072,118.02718887052616,115.05703709797092,117.55001831054688,112559200
2020-10-16,118.10510568656042,118.36804173088585,115.69976467276356,115.90426635742188,115393800
2020-10-19,116.81966187710711,117.26761901216874,112.6322326077899,112.94385528564453,120639300
2020-10-20,113.15808061203983,115.8653112278617,112.60300253020057,114.43379211425781,124423700
2020-10-21,113.61579330624377,115.60239076917915,113.4015513107795,113.81056213378906,89946000
2020-10-22,114.37535784081969,114.94991651803686,111.59022713214819,112.71986389160156,101988000
2020-10-23,113.34310783010538,113.49892286939378,111.28834343492714,112.02845001220703,82572600
2020-10-26,111.02541726060738,113.49892534064216,109.92499395326571,112.03819274902344,111850700
2020-10-27,112.46666475299311,114.20980646740922,111.54153712055215,113.547607421875,92276800
2020-10-28,112.03819046643926,112.4082400407623,108.19159026240904,108.28897094726562,143937800
2020-10-29,109.42833849678561,113.86896272202166,109.26278317425792,112.30110931396484,146129200
2020-10-30,108.15263578946613,109.05829026903429,104.90007487274673,106.0102310180664,190272600
2020-11-02,106.25368012654585,107.78257980979633,104.51053849295829,105.92257690429688,122866900
2020-11-03,106.78929414309684,108.57138225685797,105.88363963985061,107.54887390136719,107624400
2020-11-04,111.1520027380027,112.56404116119307,109.40886108978425,111.9407958984375,138235500
2020-11-05,114.86226463381101,116.48855249232687,113.81054286184263,115.91399383544922,126387100
2020-11-06,115.42138735344203,116.27982636729172,113.28503575822147,115.7823257446289,114457900
2020-11-09,117.54796519416685,119.00146077117734,113.20698522415755,113.47036743164062,154515300
2020-11-10,112.71925823441634,114.70927575015004,111.33403974847877,113.12896728515625,138023400
2020-11-11,114.3190413926465,116.69926037123791,113.58741515100226,116.56269073486328,112295000
2020-11-12,116.68954065260598,117.57724351680127,115.66526067450714,116.28958129882812,103162300
2020-11-13,116.5139390128418,116.73830026220503,114.98240146299398,116.33834838867188,81581900
2020-11-16,116.00667744857009,118.0259659670156,115.25554430373279,117.35287475585938,91183000
2020-11-17,116.62124805150194,117.71380535006969,116.04569809530207,116.46516418457031,74271000
2020-11-18,115.70427399429921,116.88463032919714,115.10921727569527,115.13848114013672,76322100
2020-11-19,114.70924831286501,116.14323708994871,113.94835813134821,115.73352813720703,74113000
2020-11-20,115.73354084039397,115.86035340373675,114.4166148091823,114.46538543701172,73604300
2020-11-23,114.30931332180998,114.73853654084122,110.9633414959256,111.0608901977539,127959300
2020-11-24,111.11941434226163,113.01188278583413,109.83174481299207,112.34854125976562,113874200
2020-11-25,112.7192403972066,113.8898396262195,112.34854493544476,113.1874771118164,76499200
2020-11-27,113.71424262866907,114.61170248347958,113.37281849287028,113.73374938964844,46691300
2020-11-30,114.1044534951316,118.00646092624498,113.94836962549256,116.13349914550781,169410200
2020-12-01,118.04548519888809,120.44521894311592,117.06998331379602,119.71359252929688,127728200
2020-12-02,119.0307365025797,120.34766999877131,117.92842205395955,120.06477355957031,89004200
2020-12-03,120.4939775191396,120.7476100677901,119.2160725590913,119.92819213867188,78967600
2020-12-04,119.59652058101604,119.85015313585949,118.54297683857845,119.25509643554688,78260400
2020-12-07,119.31362823363807,121.51826448637165,119.25510050455729,120.71835327148438,86712000
2020-12-08,121.32316659995087,121.9182233181416,120.07451799223874,121.33291625976562,82225500
2020-12-09,121.47923792024274,122.86444868955574,118.03571775825858,118.7966079711914,115089200
2020-12-10,117.54796013053175,120.83540368650691,117.20653600869163,120.22083282470703,81312200
2020-12-11,119.43067771947905,119.75259507824151,117.5967371368866,119.41117095947266,86939800
2020-12-14,119.596519149209,120.32814549895028,118.56248962317086,118.7966079711914,79184500
2020-12-15,121.29387733805277,124.76666843755753,121.0890228749409,124.74715423583984,157243700
2020-12-16,124.28871445242164,125.2251880448202,123.45953179135805,124.67890930175781,98208600
2020-12-17,125.74217838024781,126.40552735664411,124.90324622140852,125.54708099365234,94359800
2020-12-18,125.80072510268418,125.93729476626045,123.03029597909021,123.55706787109375,192541500
2020-12-21,121.95724749910264,125.16664972835389,120.42570977316707,125.08860778808594,121251600
2020-12-22,128.38579552066017,131.11720360206039,126.47380539818704,128.64918518066406,168904800
2020-12-23,128.92233884278792,129.18571364711548,127.57614141408989,127.75173950195312,88223700
2020-12-24,128.10286843422077,130.19044111904873,127.88825690620341,128.7369384765625,54930100
2020-12-28,130.70748731350233,133.97540930683178,130.23923574746274,133.34133911132812,124486200
2020-12-29,134.668021314243,135.3898830922379,131.04890322533043,131.56591796875,121047300
2020-12-30,132.25855654199404,132.6585159150223,130.13195454477884,130.44412231445312,96452100
2020-12-31,130.79530874440758,131.43914363088683,128.49312345016165,129.43936157226562,99116600
2021-01-04,130.24902146218815,130.33681306322433,123.65462635170266,126.23970794677734,143301900
2021-01-05,125.73247722077103,128.51266442836067,125.28373966202639,127.800537109375,97664900
2021-01-06,124.59107683841515,127.83949924711887,123.28390070581155,123.4985122680664,155088000
2021-01-07,125.21539510538169,128.40528973786473,124.72764426980214,127.71267700195312,109578200
2021-01-08,129.18569826826229,129.38081053932285,127.03959725138373,128.8150177001953,105158200
2021-01-11,126.0251058049105,126.98109359744488,125.35200704308248,125.82024383544922,100384500
2021-01-12,125.35199214859502,126.512841772657,123.75216965353734,125.64464569091797,91951100
2021-01-13,125.60560237290161,128.22970451216872,125.34222761254838,127.68342590332031,88636800
2021-01-14,127.5956201500743,127.79071750514841,125.60558842738574,125.75192260742188,90221800
2021-01-15,125.62512143938797,127.02984642222248,123.88872941476652,124.02529907226562,111598500
2021-01-19,124.64962433562887,125.5568487900098,123.83020635972,124.69840240478516,90757300
2021-01-20,125.50806539990329,129.24423908723023,125.40075960629947,128.79550170898438,104319500
2021-01-21,130.5221542310992,136.24834549078827,130.31729228736415,133.51693725585938,120150900
2021-01-22,132.94141175521978,136.423961050122,131.7122845902433,135.66307067871094,114459400
2021-01-25,139.5650506326583,141.53555356505598,133.19501014057846,139.41871643066406,157611700
2021-01-26,140.08208578785434,140.7649341749513,137.90670572506042,139.65286254882812,98390600
2021-01-27,139.91622095789253,140.7649176755725,136.97021613529958,138.5797882080078,140843800
2021-01-28,136.1019984266858,138.51148876469895,133.35107654702082,133.7315216064453,142621100
2021-01-29,132.50235855206873,133.39006840920683,127.02004538089861,128.7271728515625,177523800
2021-02-01,130.47337566526852,132.06344848329783,127.72245323542478,130.85382080078125,106239800
2021-02-02,132.4048604919866,132.97065334502736,131.31230319506753,131.68299865722656,83305400
2021-02-03,132.43409664220874,132.44386118494435,130.33677408042246,130.65869140625,89880900
2021-02-04,132.96090698056452,134.03395009949696,131.29279224448268,134.02420043945312,84183100
2021-02-05,134.1854263656403,134.25380579574252,132.72975098520618,133.6090087890625,75693800
2021-02-08,132.89577942302134,133.8043593718813,131.81135394631426,133.75550842285156,71297200
2021-02-09,133.47218176230825,134.70316008517767,132.71993379523988,132.87623596191406,76774200
2021-02-10,133.3354051630871,133.833663961926,131.30332796814562,132.27052307128906,73046600
2021-02-11,132.76878860072446,133.2475041169639,130.68787502592983,132.01654052734375,64280000
2021-02-12,131.25453423442616,132.40733945975953,130.60973729116114,132.2510223388672,60145100
2021-02-16,132.3682407877475,132.87624896678753,129.73043835612683,130.12123107910156,80576300
2021-02-17,128.22592008727972,129.17357188926405,126.4869335636258,127.82536315917969,97918500
2021-02-18,126.22316141432486,127.00473197716651,124.47441051012312,126.72142028808594,96856700
2021-02-19,127.23923179401972,127.69840402791259,125.8324074950476,126.87774658203125,87668800
2021-02-22,125.06057648009266,126.73118373419764,122.70610803153758,123.09689331054688,103916400
2021-02-23,120.9085152328345,123.790542905723,115.66223979910613,122.96012878417969,158273000
2021-02-24,122.06132638305527,122.66703652293154,119.41376694425402,122.46187591552734,111039900
2021-02-25,121.80732245880864,123.5463093432761,117.76271033657684,118.20233917236328,148199500
2021-02-26,119.76546069067267,121.97339123226033,118.40748759144725,118.46611022949219,164560400
2021-03-01,120.89874001257695,124.98243108447949,119.96085977236707,124.84565734863281,116307900
2021-03-02,125.45139611842703,125.75425123414855,122.12973171486038,122.23719787597656,102260900
2021-03-03,121.93431163375459,122.81357666599573,119.03274075416354,119.24767303466797,112966300
2021-03-04,118.94482157612892,120.75219519765207,115.88694096141373,117.36214447021484,178155000
2021-03-05,118.19254894756571,119.13042905694537,114.86111388754063,118.62240600585938,153766600
2021-03-08,118.1437131191071,118.21209998624401,113.53246306756205,113.67900848388672,154376600
2021-03-09,116.28751419159364,119.2477009483903,116.05304594598105,118.300048828125,129525800
2021-03-10,118.88620657707422,119.35514297345402,116.69781188193637,117.21560668945312,111943300
2021-03-11,119.71662459706546,120.37118570913563,118.46611756098815,119.14998626708984,103026500
2021-03-12,117.62592748855697,118.37818303802467,116.41449977293215,118.24140930175781,88105100
2021-03-15,118.61264438141345,121.14296565074109,117.64544920841006,121.13319396972656,92403800
2021-03-16,122.80381327731409,124.28879597729674,121.84639708591334,122.67681121826172,115227900
2021-03-17,121.19183477482309,122.96012916956329,119.52122739044147,121.8854751586914,111932600
2021-03-18,120.04878306750058,120.34187390478134,117.54776908284731,117.7529296875,121229700
2021-03-19,117.13744191051595,118.63218870661474,116.9225096345994,117.2253646850586,185549500
2021-03-22,117.55754889553958,121.01598672803996,117.48916202259225,120.54704284667969,111912300
2021-03-23,120.4884279986942,121.37745734953342,119.32584370167895,119.71662902832031,95467100
2021-03-24,119.99016171261569,120.06832025902025,117.30352317223472,117.32305908203125,88530500
2021-03-25,116.78573572681165,118.85689248276148,116.25817671953361,117.81153869628906,98844700
2021-03-26,117.57708103155676,118.68105009974973,116.18002856883523,118.41726684570312,94071200
2021-03-29,118.8471283250857,119.7557009862055,117.94832734627744,118.5931167602539,80819200
2021-03-30,117.3426041395475,117.62592328414752,116.12140478537988,117.13744354248047,85671900
2021-03-31,118.84713726365028,120.67404695199468,118.35865746187088,119.33561706542969,118323800
2021-04-01,120.8108201276386,121.31883580815018,119.66777180267046,120.16602325439453,75089100
2021-04-05,121.0160024051513,123.25324104369571,120.23443165283837,122.99922943115234,88651200
2021-04-06,123.58538215009409,124.20086397868832,122.75496802953083,123.30206298828125,80171300
2021-04-07,122.93081157124116,124.97265328036532,122.25670715358332,124.95311737060547,83466700
2021-04-08,125.9789363401719,127.38576053706136,125.55885087130035,127.35645294189453,88844600
2021-04-09,126.80935551775305,129.97469499267643,126.48695706989602,129.9356231689453,106686700
2021-04-12,129.4666782429754,129.78907666965299,127.62022536816302,128.21617126464844,91420000
2021-04-13,129.38853205211115,131.55738356076128,128.89027311455447,131.33267211914062,91266500
2021-04-14,131.83091652103695,131.88953170552884,128.62649057291716,128.9879608154297,87222800
2021-04-15,130.7367214787142,131.88952648063574,130.56086102498654,131.4010467529297,89347100
2021-04-16,131.20566716980846,131.56713742369558,130.2091642804324,131.0688934326172,84922400
