Date,Open,High,Low,Close,Volume
2020-01-02,66.76128167030431,68.08451242121659,66.76128167030431,68.04619598388672,28132000
2020-01-03,67.07529792848747,68.3014923595591,66.96004487038897,67.7122802734375,23728000
2020-01-06,67.18179218887404,69.49582866023067,67.18179218887404,69.38187408447266,34646000
2020-01-07,69.56750400556096,69.81880854006761,69.1912799697046,69.33858489990234,30054000
2020-01-08,69.27587246039515,70.24628223696304,69.21416826116834,69.88499450683594,30560000
2020-01-09,70.69365795847132,71.03006199373336,70.18107880646254,70.65682983398438,30018000
2020-01-10,71.04151949387021,71.40823656595153,70.58319529134644,71.1495132446289,36414000
2020-01-13,71.46800057652041,71.68646352413954,70.96488276211652,71.62226867675781,33046000
2020-01-14,71.61131151401857,71.7501497524394,71.08182177626512,71.20672607421875,31178000
2020-01-15,71.17338368354764,71.72999714903875,71.17338368354764,71.62076568603516,25654000
2020-01-16,72.03082741028582,72.25725584682053,71.7063602218111,72.2428207397461,23474000
2020-01-17,72.80068235222082,73.71559936874215,72.56729073297409,73.67056274414062,47924000
2020-01-21,73.60736178318743,74.24085873765915,73.21322488000433,73.8701171875,40734000
2020-01-22,74.19857012623973,74.80638616130801,73.89649592184156,73.94725799560547,32216000
2020-01-23,74.03136757585631,74.42350746842735,73.75567292654804,73.98209381103516,27024000
2020-01-24,74.32745029050261,74.42225424928164,72.91713034976826,72.98979187011719,35692000
2020-01-27,71.21271202632974,71.5645459705152,70.72501644858434,71.35702514648438,35104000
2020-01-28,71.80987814872196,72.45681549290353,71.28585563476057,72.2856216430664,31548000
2020-01-29,72.59615897017159,72.92609346524814,71.99599711315511,72.58769989013672,21554000
2020-01-30,71.65858924774744,72.52050409120311,71.48142697537313,72.44884490966797,26788000
2020-01-31,73.09876926273381,73.15997988949793,71.08978349020452,71.37344360351562,48344000
2020-02-03,72.75539861661565,74.14880041149051,72.60561063831744,73.9467544555664,60736000
2020-02-04,72.51006361759383,73.12863193780154,70.9788182849418,72.01242065429688,78660000
2020-02-05,72.77630316487429,72.84696761397448,71.19081040286896,72.07014465332031,39724000
2020-02-06,72.17464582179748,73.75067701435458,72.1368229563463,73.46353912353516,33588000
2020-02-07,73.01915409345457,73.94178614458417,72.97187740173798,73.61284637451172,23446000
2020-02-10,73.36849619841237,75.11919911374271,73.36849619841237,75.0783920288086,28398000
2020-02-11,75.23415907769049,76.12095766481228,74.92701247452665,75.08386993408203,26892000
2020-02-12,75.3670279617218,75.67631590798648,75.05003268527967,75.55563354492188,23352000
2020-02-13,75.27794543857446,75.99903258076175,74.87535705475267,75.37598419189453,18590000
2020-02-14,75.4227584972101,75.67855072021484,75.01170344739961,75.67855072021484,23956000
2020-02-18,75.39290067714538,76.22047804003175,75.27297007257756,75.62529754638672,22414000
2020-02-19,75.89403571728414,76.2441763149109,75.71139856662336,75.97465515136719,18986000
2020-02-20,75.74124951605553,76.12145246630224,74.98583249789309,75.5496597290039,21932000
2020-02-21,75.04604260504198,75.25430756546942,73.67305203772625,73.90544891357422,34634000
2020-02-24,70.96934780847315,71.50979486204967,70.23682499273656,70.74441528320312,57342000
2020-02-25,71.3122301667665,71.56801479414565,68.79415826964738,69.09523010253906,49566000
2020-02-26,69.47791709749559,70.45131107313085,68.62495489411518,69.33061218261719,44048000
2020-02-27,67.78194857537117,68.26187602826585,65.5480302915154,65.59381866455078,59566000
2020-02-28,63.573877379639356,66.74087585132425,63.250408751045974,66.65080261230469,75782000
2020-03-02,67.26191366269606,69.21566484351548,66.02801190837346,69.1280746459961,48630000
2020-03-03,69.64114513956,70.17511501279238,66.28603443608321,66.75332641601562,48046000
2020-03-04,67.64112175406288,69.07732003369244,66.83892159728137,68.99918365478516,38266000
2020-03-05,67.19175209183169,67.62520018735992,64.94737756572731,65.64109802246094,51226000
2020-03-06,63.551987477831716,65.0031106203281,62.75526219438357,64.61445617675781,53212000
2020-03-09,59.98089966654274,62.44224108778291,59.71714953025836,60.49148178100586,67308000
2020-03-10,62.70301009490459,63.75552764084622,60.65122771785002,63.71770477294922,52228000
2020-03-11,62.190438284986186,62.750783957248736,59.52157973704793,60.4840202331543,52170000
2020-03-12,56.0345945777421,59.41209850488391,55.40258971119075,55.48270797729492,84534000
2020-03-13,58.672102616166846,60.700493420966005,55.59383298985285,60.69900131225586,74002000
2020-03-16,54.54166381410045,57.341751934157784,53.46874654876713,53.960914611816406,85048000
2020-03-17,54.39784304976598,56.27644580827855,52.55158829559161,55.72605514526367,77230000
2020-03-18,52.576475036439554,55.06419238089318,51.61950559200986,54.581478118896484,84668000
2020-03-19,54.39486005275054,57.62555631107898,52.75552618156858,55.501617431640625,73022000
2020-03-20,56.518305259955,56.929857717031815,53.02336126073511,53.363250732421875,72036000
2020-03-23,52.81584393747912,53.31348689204805,50.43790473543113,52.58195114135742,80882000
2020-03-24,54.92833442896245,56.482473882609035,54.273932745682316,56.45560073852539,66890000
2020-03-25,56.05798841315874,57.174199695612344,54.044522373415646,54.86463928222656,81630000
2020-03-26,55.32794321527644,58.22273291749569,54.41874781625705,57.81367111206055,71434000
2020-03-27,56.0181718086943,57.26227912123866,55.0348304215655,55.27369689941406,64170000
2020-03-30,55.986823077946745,57.3100578185436,54.56555716849002,57.0706901550293,51482000
2020-03-31,57.094571530715285,58.48846674083581,56.63873045252681,57.86641311645508,49728000
2020-04-01,55.83553656818428,56.21822639006784,54.61382603119818,55.0203971862793,46884000
2020-04-02,54.65413355210601,56.07739271152656,54.561573450503005,55.77781295776367,39298000
2020-04-03,55.686985289161704,55.91216839712411,53.73597925073109,54.63521957397461,46268000
2020-04-06,56.63176991296861,59.45141508398073,56.28043334817538,59.06623840332031,53294000
2020-04-07,60.76220286063122,60.96126079809031,58.83284170846669,59.045833587646484,47746000
2020-04-08,60.040621038171174,60.66615629570455,59.127944075022896,60.228729248046875,39502000
2020-04-09,60.91547240120894,60.989622228115614,59.55466931054919,60.286949157714844,43508000
2020-04-13,60.17398754701405,60.737818597464376,59.099976815251914,60.59101104736328,34796000
2020-04-14,61.9610274280021,63.80131008603449,61.55494983902026,63.16233444213867,49408000
2020-04-15,61.9868994469199,63.72118915650483,61.7276294245941,62.825927734375,33434000
2020-04-16,63.40468664908985,63.6485306183077,61.83810542123735,62.87569046020508,50362000
2020-04-17,63.93964818480168,64.41638637647354,63.261858799321054,63.860023498535156,38980000
2020-04-20,63.25041866730537,63.777922780088076,62.771189778502105,63.03195571899414,33910000
2020-04-21,62.05607047476192,62.417859367485285,60.20036188278244,60.53030014038086,43060000
2020-04-22,61.98341681601576,63.977618159046905,61.807249278039805,62.86275100708008,41848000
2020-04-23,63.277786692310215,64.36065516576451,62.98517392268929,63.51466369628906,31324000
2020-04-24,62.76123371223657,63.7181993645888,62.17799763837952,63.66395950317383,32792000
2020-04-27,64.49452898196564,64.50199332243506,63.15089074675797,63.49326705932617,32012000
2020-04-28,64.09292333071467,64.09889176530979,61.31956034847298,61.3927116394043,59026000
2020-04-29,66.75680250213802,67.67893321616539,65.95460239053614,66.75779724121094,75872000
2020-04-30,65.9317144995185,67.322124299803,65.81277104508118,67.11510467529297,53378000
2020-05-01,66.11186400966974,67.28480568237357,65.24098891217992,65.71922302246094,41450000
2020-05-04,65.1031395852676,66.07006398278777,64.64381309881045,66.02725982666016,30080000
2020-05-05,66.58064647772801,68.37315120561578,66.55775229084932,67.23703002929688,33030000
2020-05-06,67.76353771878418,68.23281156130867,67.04693074359453,67.04742431640625,24308000
2020-05-07,67.97504058616973,68.55529246851148,67.44405487163053,68.30448150634766,27952000
2020-05-08,68.8304892564852,69.6083069281213,68.4497927136965,69.09125518798828,27738000
2020-05-11,68.58912477449499,70.49260728435102,68.53298656288487,69.83223724365234,28242000
2020-05-12,70.02433415146153,70.41647398250896,68.41445898317728,68.46273040771484,27812000
2020-05-13,68.52792053922323,68.94753339769312,66.10688495282199,67.14845275878906,36252000
